Page,Pageviews,Unique Pageviews,,,,,
/practice/D81026/ghost_generics/,1,1,,,,,
/practice/D81028/,1,1,,,,,
/practice/D81031/,5,5,,,,,
/practice/D81033/,1,1,,,,,
/practice/D81034/,1,1,,,,,
/practice/D81037/,2,1,,,,,
/practice/D81038/,1,1,,,,,
/practice/D81041/,3,3,,,,,
/practice/D81042/,1,1,,,,,
/practice/D81043/,4,3,,,,,
/practice/D81045/,1,1,,,,,
/practice/D81046/,4,3,,,,,
/practice/D81049/,6,3,,,,,
/practice/D81050/,2,2,,,,,
/practice/D81054/,1,1,,,,,
/practice/D81055/,4,3,,,,,
/practice/D81055/ghost_generics/,1,1,,,,,
/practice/D81056/,3,1,,,,,
/practice/D81060/,2,2,,,,,
/practice/D81082/,1,1,,,,,
/practice/D81087/,1,1,,,,,
/practice/D81602/,1,1,,,,,
/practice/D81606/,12,12,,,,,
/practice/D81611/,4,2,,,,,
/practice/D81615/,1,1,,,,,
/practice/D81618/,2,1,,,,,
/practice/D81618/ghost_generics/,1,1,,,,,
/practice/D81624/,1,1,,,,,
/practice/D81625/,8,6,,,,,
/practice/D81625/ghost_generics/,2,2,,,,,
/practice/D81629/,1,1,,,,,
/practice/D81631/,1,1,,,,,
/practice/D81631/ghost_generics/,1,1,,,,,
/practice/D81633/,2,2,,,,,
/practice/D81636/,3,2,,,,,
/practice/D82001/,1,1,,,,,
/practice/D82003/,17,10,,,,,
/practice/D82003/ghost_generics/,1,1,,,,,
/practice/D82006/,2,2,,,,,
/practice/D82007/,3,2,,,,,
/practice/D82011/,2,2,,,,,
/practice/D82015/,1,1,,,,,
/practice/D82017/,1,1,,,,,
/practice/D82019/,2,1,,,,,
/practice/D82020/,2,1,,,,,
/practice/D82020/ghost_generics/,1,1,,,,,
/practice/D82024/,1,1,,,,,
/practice/D82029/,5,3,,,,,
/practice/D82030/,4,4,,,,,
/practice/D82037/,2,2,,,,,
/practice/D82037/concessions/,1,1,,,,,
/practice/D82037/concessions/?breakdown_date=2019-02-01,1,1,,,,,
/practice/D82038/,2,1,,,,,
/practice/D82039/,4,4,,,,,
/practice/D82040/ghost_generics/,1,1,,,,,
/practice/D82043/,1,1,,,,,
/practice/D82044/,1,1,,,,,
/practice/D82046/,2,2,,,,,
/practice/D82047/,1,1,,,,,
/practice/D82049/,1,1,,,,,
/practice/D82050/,2,2,,,,,
/practice/D82054/,2,2,,,,,
/practice/D82056/,1,1,,,,,
/practice/D82058/,5,4,,,,,
/practice/D82060/,1,1,,,,,
/practice/D82069/,1,1,,,,,
/practice/D82071/,2,2,,,,,
/practice/D82078/,2,2,,,,,
/practice/D82080/,1,1,,,,,
/practice/D82084/,3,2,,,,,
/practice/D82096/,1,1,,,,,
/practice/D82102/,1,1,,,,,
/practice/D82104/,5,4,,,,,
/practice/D82600/,1,1,,,,,
/practice/D82604/,1,1,,,,,
/practice/D82613/,3,3,,,,,
/practice/D83002/,3,2,,,,,
/practice/D83003/,1,1,,,,,
/practice/D83004/,3,1,,,,,
/practice/D83004/ghost_generics/,1,1,,,,,
/practice/D83007/,2,2,,,,,
/practice/D83009/,7,7,,,,,
/practice/D83012/,5,5,,,,,
/practice/D83015/,4,1,,,,,
/practice/D83017/,1,1,,,,,
/practice/D83018/,2,1,,,,,
/practice/D83028/,1,1,,,,,
/practice/D83029/,1,1,,,,,
/practice/D83030/,3,2,,,,,
/practice/D83033/,2,1,,,,,
/practice/D83035/,1,1,,,,,
/practice/D83037/,1,1,,,,,
/practice/D83037/concessions/,1,1,,,,,
/practice/D83038/,1,1,,,,,
/practice/D83041/,2,1,,,,,
/practice/D83044/,1,1,,,,,
/practice/D83046/,5,5,,,,,
/practice/D83047/,1,1,,,,,
/practice/D83050/,2,1,,,,,
/practice/D83055/,3,2,,,,,
/practice/D83056/,1,1,,,,,
/practice/D83059/,1,1,,,,,
/practice/D83073/,1,1,,,,,
/practice/D83074/,1,1,,,,,
/practice/D83075/,1,1,,,,,
/practice/D83081/,6,4,,,,,
/practice/D83082/,2,1,,,,,
/practice/D83084/,1,1,,,,,
/practice/E3003/,1,1,,,,,
/practice/E81003/,1,1,,,,,
/practice/E81012/,5,5,,,,,
/practice/E81017/,3,3,,,,,
/practice/E81019/,3,1,,,,,
/practice/E81019/ghost_generics/,1,1,,,,,
/practice/E81021/,4,4,,,,,
/practice/E81032/,8,6,,,,,
/practice/E81033/,1,1,,,,,
/practice/E81037/,4,1,,,,,
/practice/E81037/ghost_generics/,1,1,,,,,
/practice/E81045/,3,1,,,,,
/practice/E81045/ghost_generics/,1,1,,,,,
/practice/E81061/,4,4,,,,,
/practice/E81065/,1,1,,,,,
/practice/E81074/,1,1,,,,,
/practice/E81077/,1,1,,,,,
/practice/E81612/,2,1,,,,,
/practice/E81618/,1,1,,,,,
/practice/E81626/,1,1,,,,,
/practice/E81633/,2,2,,,,,
/practice/E81639/,3,2,,,,,
/practice/E82001/,1,1,,,,,
/practice/E82005/,6,2,,,,,
/practice/E82005/ghost_generics/,1,1,,,,,
/practice/E82012/,1,1,,,,,
/practice/E82014/,1,1,,,,,
/practice/E82024/,1,1,,,,,
/practice/E82028/,2,2,,,,,
/practice/E82031/,4,4,,,,,
/practice/E82032/,2,2,,,,,
/practice/E82035/,5,3,,,,,
/practice/E82035/ghost_generics/,1,1,,,,,
/practice/E82049/,1,1,,,,,
/practice/E82053/,4,4,,,,,
/practice/E82056/,3,2,,,,,
/practice/E82057/,2,1,,,,,
/practice/E82058/,1,1,,,,,
/practice/E82059/,2,2,,,,,
/practice/E82060/,8,5,,,,,
/practice/E82085/,2,1,,,,,
/practice/E82086/,2,2,,,,,
/practice/E82088/,1,1,,,,,
/practice/E82089/,2,1,,,,,
/practice/E82092/,1,1,,,,,
/practice/E82093/,2,2,,,,,
/practice/E82094/,4,1,,,,,
/practice/E82094/ghost_generics/,1,1,,,,,
/practice/E82095/,1,1,,,,,
/practice/E82099/,2,1,,,,,
/practice/E82100/ghost_generics/,2,2,,,,,
/practice/E82105/,1,1,,,,,
/practice/E82107/,3,3,,,,,
/practice/E82111/,2,2,,,,,
/practice/E82115/,1,1,,,,,
/practice/E82131/,1,1,,,,,
/practice/E82627/,4,4,,,,,
/practice/E82638/,2,2,,,,,
/practice/E82641/,2,1,,,,,
/practice/E82657/,1,1,,,,,
/practice/E82657/ghost_generics/,2,1,,,,,
/practice/E83003/,1,1,,,,,
/practice/E83005/,3,3,,,,,
/practice/E83009/,4,3,,,,,
/practice/E83010/,5,5,,,,,
/practice/E83012/,1,1,,,,,
/practice/E83018/,1,1,,,,,
/practice/E83020/,1,1,,,,,
/practice/E83021/,1,1,,,,,
/practice/E83026/,1,1,,,,,
/practice/E83028/,1,1,,,,,
/practice/E83030/,2,2,,,,,
/practice/E83031/,1,1,,,,,
/practice/E83035/,2,2,,,,,
/practice/E83038/,1,1,,,,,
/practice/E83039/,1,1,,,,,
/practice/E83041/,1,1,,,,,
/practice/E83042/,1,1,,,,,
/practice/E83045/,1,1,,,,,
/practice/E83046/,1,1,,,,,
/practice/E83050/,1,1,,,,,
/practice/E83053/,1,1,,,,,
/practice/E83600/,2,2,,,,,
/practice/E83613/,1,1,,,,,
/practice/E83621/,1,1,,,,,
/practice/E83624/,1,1,,,,,
/practice/E83631/,3,3,,,,,
/practice/E83632/,1,1,,,,,
/practice/E83638/,1,1,,,,,
/practice/E83639/,2,2,,,,,
/practice/E83652/,1,1,,,,,
/practice/E83657/,1,1,,,,,
/practice/E83666/,1,1,,,,,
/practice/E83668/,2,2,,,,,
/practice/E84003/,8,6,,,,,
/practice/E84004/,5,3,,,,,
/practice/E84005/,2,1,,,,,
/practice/E84009/,4,2,,,,,
/practice/E84011/,3,3,,,,,
/practice/E84012/,11,2,,,,,
/practice/E84013/,1,1,,,,,
/practice/E84014/,1,1,,,,,
/practice/E84020/,3,2,,,,,
/practice/E84021/,1,1,,,,,
/practice/E84023/,3,2,,,,,
/practice/E84024/,5,2,,,,,
/practice/E84032/,1,1,,,,,
/practice/E84033/,4,4,,,,,
/practice/E84036/,1,1,,,,,
/practice/E84039/,1,1,,,,,
/practice/E84042/,1,1,,,,,
/practice/E84044/,1,1,,,,,
/practice/E84053/,6,5,,,,,
/practice/E84057/,4,3,,,,,
/practice/E84058/,3,3,,,,,
/practice/E84061/,1,1,,,,,
/practice/E84062/,1,1,,,,,
/practice/E84078/,2,2,,,,,
/practice/E84080/,1,1,,,,,
/practice/E84086/,1,1,,,,,
/practice/E84601/,1,1,,,,,
/practice/E84617/,2,2,,,,,
/practice/E84635/,8,8,,,,,
/practice/E84645/,1,1,,,,,
/practice/E84647/,1,1,,,,,
/practice/E84653/,1,1,,,,,
/practice/E84658/,1,1,,,,,
/practice/E84663/,1,1,,,,,
/practice/E84670/,2,2,,,,,
/practice/E84674/,1,1,,,,,
/practice/E84676/,2,2,,,,,
/practice/E84702/,1,1,,,,,
/practice/E84709/,1,1,,,,,
/practice/E84713/,1,1,,,,,
/practice/E85001/,1,1,,,,,
/practice/E85003/,1,1,,,,,
/practice/E85004/,1,1,,,,,
/practice/E85008/,5,5,,,,,
/practice/E85012/,1,1,,,,,
/practice/E85014/,4,3,,,,,
/practice/E85015/,2,2,,,,,
/practice/E85016/,2,2,,,,,
/practice/E85020/,2,2,,,,,
/practice/E85024/,2,2,,,,,
/practice/E85025/,4,3,,,,,
/practice/E85029/,1,1,,,,,
/practice/E85029/ghost_generics/,1,1,,,,,
/practice/E85034/,2,2,,,,,
/practice/E85040/,2,2,,,,,
/practice/E85044/,5,5,,,,,
/practice/E85051/,4,4,,,,,
/practice/E85055/,5,2,,,,,
/practice/E85057/,3,2,,,,,
/practice/E85058/,1,1,,,,,
/practice/E85062/,1,1,,,,,
/practice/E85071/,2,2,,,,,
/practice/E85083/,3,3,,,,,
/practice/E85090/,1,1,,,,,
/practice/E85096/,4,4,,,,,
/practice/E85098/,2,2,,,,,
/practice/E85099/,4,4,,,,,
/practice/E85103/,1,1,,,,,
/practice/E85113/,1,1,,,,,
/practice/E85114/,3,3,,,,,
/practice/E85120/,2,1,,,,,
/practice/E85124/,27,22,,,,,
/practice/E85126/,1,1,,,,,
/practice/E85617/,1,1,,,,,
/practice/E85625/,1,1,,,,,
/practice/E85628/,1,1,,,,,
/practice/E85633/,2,1,,,,,
/practice/E85640/,1,1,,,,,
/practice/E85663/,1,1,,,,,
/practice/E85680/,2,2,,,,,
/practice/E85681/,1,1,,,,,
/practice/E85683/,4,3,,,,,
/practice/E85685/,2,2,,,,,
/practice/E85692/,2,2,,,,,
/practice/E85693/,3,1,,,,,
/practice/E85697/,2,2,,,,,
/practice/E85707/,2,2,,,,,
/practice/E85708/,1,1,,,,,
/practice/E85712/,3,3,,,,,
/practice/E85716/,1,1,,,,,
/practice/E85716/ghost_generics/,1,1,,,,,
/practice/E85718/,1,1,,,,,
/practice/E85719/,2,1,,,,,
/practice/E85719/ghost_generics/,1,1,,,,,
/practice/E85734/,1,1,,,,,
/practice/E85735/,1,1,,,,,
/practice/E85735/ghost_generics/,1,1,,,,,
/practice/E85739/,1,1,,,,,
/practice/E85744/,1,1,,,,,
/practice/E85750/,2,2,,,,,
/practice/E85750/ghost_generics/,1,1,,,,,
/practice/E86001/,10,10,,,,,
/practice/E86003/,1,1,,,,,
/practice/E86004/,3,2,,,,,
/practice/E86006/,1,1,,,,,
/practice/E86007/,2,2,,,,,
/practice/E86009/,1,1,,,,,
/practice/E86010/,1,1,,,,,
/practice/E86011/,1,1,,,,,
/practice/E86014/,4,3,,,,,
/practice/E86015/,3,3,,,,,
/practice/E86017/,1,1,,,,,
/practice/E86022/,1,1,,,,,
/practice/E86024/,1,1,,,,,
/practice/E86026/,1,1,,,,,
/practice/E86030/,1,1,,,,,
/practice/E86033/,1,1,,,,,
/practice/E86034/,2,2,,,,,
/practice/E86038/,2,2,,,,,
/practice/E86041/,3,2,,,,,
/practice/E86042/,1,1,,,,,
/practice/E86610/,1,1,,,,,
/practice/E86615/,1,1,,,,,
/practice/E86626/,4,4,,,,,
/practice/E86629/,1,1,,,,,
/practice/E86637/,1,1,,,,,
/practice/E87003/,2,2,,,,,
/practice/E87004/,1,1,,,,,
/practice/E87007/,1,1,,,,,
/practice/E87008/,2,2,,,,,
/practice/E87010/,1,1,,,,,
/practice/E87011/,6,5,,,,,
/practice/E87024/,1,1,,,,,
/practice/E87026/,2,2,,,,,
/practice/E87029/,2,2,,,,,
/practice/E87034/,3,3,,,,,
/practice/E87037/,6,6,,,,,
/practice/E87038/,5,2,,,,,
/practice/E87043/,1,1,,,,,
/practice/E87045/,1,1,,,,,
/practice/E87063/,1,1,,,,,
/practice/E87070/,2,2,,,,,
/practice/e87637/,3,3,,,,,
/practice/E87665/,2,2,,,,,
/practice/E87665/concessions/,1,1,,,,,
/practice/E87677/,2,2,,,,,
/practice/E87681/,2,1,,,,,
/practice/E87694/,1,1,,,,,
/practice/E87702/,1,1,,,,,
/practice/E87706/,2,1,,,,,
/practice/E87714/,5,4,,,,,
/practice/E87735/,1,1,,,,,
/practice/E87738/,2,2,,,,,
/practice/E87738/ghost_generics/,1,1,,,,,
/practice/E87753/,1,1,,,,,
/practice/E87756/,2,2,,,,,
/practice/E87762/,9,6,,,,,
/practice/E87762/concessions/,1,1,,,,,
/practice/E87762/ghost_generics/,4,3,,,,,
/practice/F81001/,1,1,,,,,
/practice/F81003/,2,1,,,,,
/practice/F81004/,5,5,,,,,
/practice/F81006/,1,1,,,,,
/practice/F81007/,1,1,,,,,
/practice/F81010/,1,1,,,,,
/practice/F81012/,2,1,,,,,
/practice/F81012/ghost_generics/,1,1,,,,,
/practice/F81014/,3,3,,,,,
/practice/F81018/,3,2,,,,,
/practice/F81019/,7,4,,,,,
/practice/F81019/ghost_generics/,1,1,,,,,
/practice/F81020/,4,2,,,,,
/practice/F81021/,3,3,,,,,
/practice/F81026/,2,2,,,,,
/practice/F81026/concessions/,1,1,,,,,
/practice/F81028/,4,2,,,,,
/practice/F81034/,1,1,,,,,
/practice/F81037/,2,2,,,,,
/practice/F81037/ghost_generics/,4,3,,,,,
/practice/F81040/,2,2,,,,,
/practice/F81042/,1,1,,,,,
/practice/F81049/,1,1,,,,,
/practice/F81055/,1,1,,,,,
/practice/F81056/,1,1,,,,,
/practice/F81057/,1,1,,,,,
/practice/F81062/,5,2,,,,,
/practice/F81067/,5,2,,,,,
/practice/F81067/ghost_generics/,1,1,,,,,
/practice/F81069/,2,2,,,,,
/practice/F81071/,1,1,,,,,
/practice/F81081/,5,5,,,,,
/practice/F81082/,1,1,,,,,
/practice/F81083/,1,1,,,,,
/practice/F81086/,2,2,,,,,
/practice/F81087/,2,1,,,,,
/practice/F81087/concessions/,1,1,,,,,
/practice/F81087/ghost_generics/,2,1,,,,,
/practice/F81089/,1,1,,,,,
/practice/F81090/,2,2,,,,,
/practice/F81091/,1,1,,,,,
/practice/F81097/,2,2,,,,,
/practice/F81098/,1,1,,,,,
/practice/F81099/,1,1,,,,,
/practice/F81100/,7,6,,,,,
/practice/F81101/,1,1,,,,,
/practice/F81110/,3,1,,,,,
/practice/F81111/,2,2,,,,,
/practice/F81114/,2,2,,,,,
/practice/F81115/,2,2,,,,,
/practice/F81116/,1,1,,,,,
/practice/F81117/,2,2,,,,,
/practice/F81120/,19,11,,,,,
/practice/F81120/#ktt9_cephalosporins,2,2,,,,,
/practice/F81126/,1,1,,,,,
/practice/F81131/,1,1,,,,,
/practice/F81133/,5,4,,,,,
/practice/F81134/,1,1,,,,,
/practice/F81136/,1,1,,,,,
/practice/F81141/,2,1,,,,,
/practice/F81141/ghost_generics/,1,1,,,,,
/practice/F81144/,1,1,,,,,
/practice/F81147/,1,1,,,,,
/practice/F81149/,1,1,,,,,
/practice/F81150/,4,3,,,,,
/practice/F81156/,6,4,,,,,
/practice/F81156/ghost_generics/,1,1,,,,,
/practice/F81157/,6,3,,,,,
/practice/F81158/,1,1,,,,,
/practice/F81162/,2,2,,,,,
/practice/F81164/,1,1,,,,,
/practice/F81168/,2,2,,,,,
/practice/F81172/,1,1,,,,,
/practice/F81176/,3,2,,,,,
/practice/F81183/,1,1,,,,,
/practice/F81185/,1,1,,,,,
/practice/F81186/,2,2,,,,,
/practice/F81207/,2,2,,,,,
/practice/F81211/,9,3,,,,,
/practice/F81213/,2,2,,,,,
/practice/F81214/,2,1,,,,,
/practice/F81215/,1,1,,,,,
/practice/F81221/,7,5,,,,,
/practice/F81223/,7,6,,,,,
/practice/F81606/,3,3,,,,,
/practice/F81608/,1,1,,,,,
/practice/F81632/,1,1,,,,,
/practice/F81639/,2,1,,,,,
/practice/F81640/,1,1,,,,,
/practice/F81644/,5,5,,,,,
/practice/F81645/,4,4,,,,,
/practice/F81656/,1,1,,,,,
/practice/F81665/,2,1,,,,,
/practice/F81669/,3,3,,,,,
/practice/F81670/,3,2,,,,,
/practice/F81670/ghost_generics/,1,1,,,,,
/practice/F81674/,1,1,,,,,
/practice/F81679/,4,4,,,,,
/practice/F81681/,12,8,,,,,
/practice/F81681/ghost_generics/,1,1,,,,,
/practice/F81691/,1,1,,,,,
/practice/F81695/,1,1,,,,,
/practice/F81697/,1,1,,,,,
/practice/F81698/,1,1,,,,,
/practice/F81707/,2,1,,,,,
/practice/F81708/,4,4,,,,,
/practice/F81711/,1,1,,,,,
/practice/F81716/,1,1,,,,,
/practice/F81719/,1,1,,,,,
/practice/F81720/,13,10,,,,,
/practice/F81724/,4,3,,,,,
/practice/F81725/,2,2,,,,,
/practice/F81729/,1,1,,,,,
/practice/F81732/,4,4,,,,,
/practice/F81733/,1,1,,,,,
/practice/F81737/,1,1,,,,,
/practice/F81741/,9,5,,,,,
/practice/F81741/ghost_generics/,1,1,,,,,
/practice/F81756/,1,1,,,,,
/practice/F82004/,1,1,,,,,
/practice/F82006/,6,6,,,,,
/practice/F82008/,1,1,,,,,
/practice/F82011/,1,1,,,,,
/practice/F82017/,2,1,,,,,
/practice/F82019/,1,1,,,,,
/practice/F82025/,1,1,,,,,
/practice/F82040/,1,1,,,,,
/practice/F82053/,1,1,,,,,
/practice/F82604/,1,1,,,,,
/practice/F82607/,1,1,,,,,
/practice/F82627/,1,1,,,,,
/practice/F82638/,9,8,,,,,
/practice/F82639/,1,1,,,,,
/practice/F82641/,1,1,,,,,
/practice/F82648/,1,1,,,,,
/practice/F82660/,8,8,,,,,
/practice/F82666/,5,5,,,,,
/practice/F82668/,4,3,,,,,
/practice/F82671/,2,2,,,,,
/practice/F82678/,2,1,,,,,
/practice/F83002/,3,2,,,,,
/practice/F83002/ghost_generics/,1,1,,,,,
/practice/F83005/,3,3,,,,,
/practice/F83006/,2,2,,,,,
/practice/F83007/,4,4,,,,,
/practice/F83008/,1,1,,,,,
/practice/F83010/,2,1,,,,,
/practice/F83012/,2,2,,,,,
/practice/F83015/,1,1,,,,,
/practice/F83017/,1,1,,,,,
/practice/F83019/,2,2,,,,,
/practice/F83021/,1,1,,,,,
/practice/F83025/,4,4,,,,,
/practice/F83027/,1,1,,,,,
/practice/F83033/,1,1,,,,,
/practice/F83040/,2,2,,,,,
/practice/F83043/,2,2,,,,,
/practice/F83044/,2,2,,,,,
/practice/F83045/,3,3,,,,,
/practice/F83050/,1,1,,,,,
/practice/F83053/,6,2,,,,,
/practice/F83053/ghost_generics/,1,1,,,,,
/practice/F83056/,1,1,,,,,
/practice/F83057/,2,2,,,,,
/practice/F83058/,1,1,,,,,
/practice/F83060/,2,1,,,,,
/practice/F83615/,1,1,,,,,
/practice/F83624/,4,3,,,,,
/practice/F83632/,1,1,,,,,
/practice/F83633/,1,1,,,,,
/practice/F83635/,4,3,,,,,
/practice/F83652/,1,1,,,,,
/practice/F83660/,7,7,,,,,
/practice/F83663/,1,1,,,,,
/practice/F83664/,4,3,,,,,
/practice/F83672/,1,1,,,,,
/practice/F83673/,1,1,,,,,
/practice/F83674/,1,1,,,,,
/practice/F83683/,2,1,,,,,
/practice/F83685/,4,4,,,,,
/practice/F84003/,1,1,,,,,
/practice/F84008/,1,1,,,,,
/practice/F84010/,5,5,,,,,
/practice/F84012/,4,2,,,,,
/practice/F84013/,4,4,,,,,
/practice/F84014/,2,1,,,,,
/practice/F84018/,4,3,,,,,
/practice/F84025/,3,3,,,,,
/practice/F84031/,1,1,,,,,
/practice/F84034/,1,1,,,,,
/practice/F84039/,3,1,,,,,
/practice/F84047/,1,1,,,,,
/practice/F84054/,2,2,,,,,
/practice/F84063/,1,1,,,,,
/practice/F84066/,2,2,,,,,
/practice/F84069/,2,2,,,,,
/practice/F84070/,1,1,,,,,
/practice/F84072/,1,1,,,,,
/practice/F84077/,2,1,,,,,
/practice/F84079/,2,2,,,,,
/practice/F84081/,1,1,,,,,
/practice/F84086/,4,3,,,,,
/practice/F84087/,3,2,,,,,
/practice/F84089/,3,3,,,,,
/practice/F84092/,1,1,,,,,
/practice/F84093/,1,1,,,,,
/practice/F84118/,1,1,,,,,
/practice/F84121/,1,1,,,,,
/practice/F84122/,8,6,,,,,
/practice/F84123/,4,2,,,,,
/practice/F84621/,2,1,,,,,
/practice/F84631/,3,3,,,,,
/practice/F84640/,1,1,,,,,
/practice/F84642/,2,2,,,,,
/practice/F84647/,1,1,,,,,
/practice/F84656/,3,3,,,,,
/practice/F84657/,1,1,,,,,
/practice/F84659/,1,1,,,,,
/practice/F84661/,1,1,,,,,
/practice/F84677/,1,1,,,,,
/practice/F84682/,4,4,,,,,
/practice/F84685/,1,1,,,,,
/practice/F84692/,4,4,,,,,
/practice/F84692/concessions/,1,1,,,,,
/practice/F84698/,4,4,,,,,
/practice/F84699/,2,2,,,,,
/practice/F84702/,1,1,,,,,
/practice/F84708/,2,2,,,,,
/practice/F84714/,3,3,,,,,
/practice/F84718/,1,1,,,,,
/practice/F84729/,3,2,,,,,
/practice/F84731/,1,1,,,,,
/practice/F84735/,1,1,,,,,
/practice/F84737/,1,1,,,,,
/practice/F84741/,1,1,,,,,
/practice/F85002/,5,4,,,,,
/practice/F85003/,2,1,,,,,
/practice/F85008/,1,1,,,,,
/practice/F85011/,3,3,,,,,
/practice/F85013/,1,1,,,,,
/practice/F85016/,1,1,,,,,
/practice/F85017/,2,2,,,,,
/practice/F85023/,4,4,,,,,
/practice/F85024/,2,2,,,,,
/practice/F85027/,5,3,,,,,
/practice/F85029/,1,1,,,,,
/practice/F85031/,1,1,,,,,
/practice/F85032/,1,1,,,,,
/practice/F85036/,9,8,,,,,
/practice/F85039/,1,1,,,,,
/practice/F85043/,1,1,,,,,
/practice/F85044/,1,1,,,,,
/practice/F85045/,1,1,,,,,
/practice/F85048/,6,6,,,,,
/practice/F85049/,2,2,,,,,
/practice/F85053/,2,2,,,,,
/practice/F85055/,1,1,,,,,
/practice/F85061/,1,1,,,,,
/practice/F85065/,1,1,,,,,
/practice/F85066/,2,1,,,,,
/practice/F85076/,2,2,,,,,
/practice/F85615/,1,1,,,,,
/practice/F85623/,1,1,,,,,
/practice/F85625/,1,1,,,,,
/practice/F85628/,1,1,,,,,
/practice/F85650/,2,1,,,,,
/practice/F85652/,47,45,,,,,
/practice/F85652/ghost_generics/,2,2,,,,,
/practice/F85666/,1,1,,,,,
/practice/F85675/,1,1,,,,,
/practice/F85676/,1,1,,,,,
/practice/F85678/,1,1,,,,,
/practice/F85679/,1,1,,,,,
/practice/F85684/,3,2,,,,,
/practice/F85686/,4,4,,,,,
/practice/F85690/,3,2,,,,,
/practice/F85701/,5,3,,,,,
/practice/F85703/,2,2,,,,,
/practice/F85705/,1,1,,,,,
/practice/F85707/,1,1,,,,,
/practice/F85710/,4,4,,,,,
/practice/F85711/,1,1,,,,,
/practice/F86001/,6,5,,,,,
/practice/F86005/,3,2,,,,,
/practice/F86006/,3,3,,,,,
/practice/F86009/,1,1,,,,,
/practice/F86011/,1,1,,,,,
/practice/F86018/,1,1,,,,,
/practice/F86026/,1,1,,,,,
/practice/F86038/,2,2,,,,,
/practice/F86040/,2,1,,,,,
/practice/F86042/,1,1,,,,,
/practice/F86044/,1,1,,,,,
/practice/F86057/,1,1,,,,,
/practice/F86612/,1,1,,,,,
/practice/F86616/,1,1,,,,,
/practice/F86621/,3,3,,,,,
/practice/F86626/,2,1,,,,,
/practice/F86638/,2,1,,,,,
/practice/F86641/,1,1,,,,,
/practice/F86655/,2,2,,,,,
/practice/F86658/,1,1,,,,,
/practice/F86692/,1,1,,,,,
/practice/F86701/,1,1,,,,,
/practice/F86703/,1,1,,,,,
/practice/F86707/,2,1,,,,,
/practice/F93044/,1,1,,,,,
/practice/G12026/,1,1,,,,,
/practice/G42026/,1,1,,,,,
/practice/G62026/,1,1,,,,,
/practice/G81003/,1,1,,,,,
/practice/G81004/,7,2,,,,,
/practice/G81008/,3,2,,,,,
/practice/G81011/,2,1,,,,,
/practice/G81013/,6,6,,,,,
/practice/G81014/,2,2,,,,,
/practice/G81016/,1,1,,,,,
/practice/G81017/,3,2,,,,,
/practice/G81019/,4,3,,,,,
/practice/G81024/,2,1,,,,,
/practice/G81029/,2,2,,,,,
/practice/G81032/,1,1,,,,,
/practice/G81034/,2,2,,,,,
/practice/G81036/,1,1,,,,,
/practice/G81037/,1,1,,,,,
/practice/G81047/,1,1,,,,,
/practice/G81048/,5,4,,,,,
/practice/G81048/ghost_generics/,1,1,,,,,
/practice/G81049/,2,1,,,,,
/practice/G81049/ghost_generics/,1,1,,,,,
/practice/G81050/,4,3,,,,,
/practice/G81050/ghost_generics/,1,1,,,,,
/practice/G81053/,3,2,,,,,
/practice/G81054/,1,1,,,,,
/practice/G81055/,1,1,,,,,
/practice/G81056/,3,1,,,,,
/practice/G81056/ghost_generics/,1,1,,,,,
/practice/G81057/,1,1,,,,,
/practice/G81061/,2,2,,,,,
/practice/G81063/,1,1,,,,,
/practice/G81065/,1,1,,,,,
/practice/G81073/,1,1,,,,,
/practice/G81074/,171,68,,,,,
/practice/G81076/,4,4,,,,,
/practice/G81087/,2,2,,,,,
/practice/G81089/,1,1,,,,,
/practice/G81090/,7,3,,,,,
/practice/G81102/,1,1,,,,,
/practice/G81103/,1,1,,,,,
/practice/G81104/,1,1,,,,,
/practice/G81105/,3,3,,,,,
/practice/G81614/,1,1,,,,,
/practice/G81638/,2,1,,,,,
/practice/G81641/,1,1,,,,,
/practice/G81658/,2,1,,,,,
/practice/G81694/,1,1,,,,,
/practice/G81703/,1,1,,,,,
/practice/G82002/,2,2,,,,,
/practice/G82006/,1,1,,,,,
/practice/G82007/,1,1,,,,,
/practice/G82011/,1,1,,,,,
/practice/G82014/,1,1,,,,,
/practice/G82015/,7,3,,,,,
/practice/G82017/,4,2,,,,,
/practice/G82025/,1,1,,,,,
/practice/G82026/,5,5,,,,,
/practice/G82027/,1,1,,,,,
/practice/G82028/,1,1,,,,,
/practice/G82031/,1,1,,,,,
/practice/G82036/,1,1,,,,,
/practice/G82036/ghost_generics/,1,1,,,,,
/practice/G82037/,3,2,,,,,
/practice/G82038/,1,1,,,,,
/practice/G82041/,4,4,,,,,
/practice/G82042/,6,5,,,,,
/practice/G82051/,1,1,,,,,
/practice/G82052/,3,2,,,,,
/practice/G82058/,3,3,,,,,
/practice/G82059/,1,1,,,,,
/practice/G82062/,3,2,,,,,
/practice/G82063/,1,1,,,,,
/practice/G82064/,2,2,,,,,
/practice/G82069/,1,1,,,,,
/practice/G82071/,2,2,,,,,
/practice/G82080/,11,9,,,,,
/practice/G82083/,2,2,,,,,
/practice/G82088/,1,1,,,,,
/practice/G82091/,1,1,,,,,
/practice/G82095/,2,2,,,,,
/practice/G82097/,2,2,,,,,
/practice/G82099/,4,4,,,,,
/practice/G82111/,1,1,,,,,
/practice/G82112/,3,2,,,,,
/practice/G82114/,2,1,,,,,
/practice/G82119/,5,4,,,,,
